FRV194608010,MAN,PPD,FRV,PPD,,8:45pm,RAINEDOUT,Rain,,
PRT194608011,LAW,PPD,PRT,PPD,,3pm,RAINEDOUT,Rain,,
PRT194608012,LAW,PPD,PRT,PPD,,,RAINEDOUT,Rain,,
PAW194608020,LAW,3,PAW,1,10,8:30pm,,,,
LYN194608020,FRV,PPD,LYN,PPD,,8:30pm,RAINEDOUT,Rain,,
MAN194608020,NAS,PPD,MAN,PPD,,8:30pm,RAINEDOUT,Rain,,
PRV194608020,PRT,PPD,PRV,PPD,,8:30pm,RAINEDOUT,Rain,,
PRV194608030,LAW,5,PRV,8,,8:30pm,,,,
NAS194608030,PRT,0,NAS,5,,8:30pm,,,,
MAN194608030,PAW,3,MAN,6,,8:30pm,,,,
LYN194608030,FRV,3,LYN,4,,Afternoon,MAKEUP,,,
PRV194608040,NAS,6,PRV,2,,8:30pm,,,,
LYN194608040,MAN,3,LYN,7,,3pm,,,,
MAN194608040,LYN,0,MAN,2,,8:30pm,,,,
FRV194608041,LAW,4,FRV,2,7,1:30pm,,,,
FRV194608042,LAW,2,FRV,0,10,,MAKEUP,,,
PRT194608041,PAW,10,PRT,4,,2pm,,,,
PRT194608042,PAW,4,PRT,0,7,,,,,
NAS194608050,PRV,0,NAS,2,,8:30pm,,,,
LAW194608051,MAN,3,LAW,5,7,7pm,,,,
LAW194608052,MAN,7,LAW,2,,,MAKEUP,,,
LYN194608050,PRT,6,LYN,8,,8:30pm,,,,
FRV194608050,PAW,PPD,FRV,PPD,,8:45pm,FOGGEDOUT,Fog: Scoreless thru 2nd inning,,
PAW194608060,PRT,0,PAW,10,,8:30pm,,,,
LAW194608060,FRV,3,LAW,8,,8:30pm,,,,
LYN194608061,NAS,6,LYN,5,11,6:30pm,,,,
LYN194608062,NAS,8,LYN,14,8,,MAKEUP,,Midnight Curfew,
MAN194608060,PRV,4,MAN,5,,8:30pm,,,,
PRV194608070,PAW,PPD,PRV,PPD,,8:30pm,RAINEDOUT,Rain,,
NAS194608070,FRV,PPD,NAS,PPD,,8:30pm,RAINEDOUT,Rain,,
PRT194608070,LYN,PPD,PRT,PPD,,5:45pm,RAINEDOUT,Rain,,
MAN194608070,LAW,PPD,MAN,PPD,,8:30pm,RAINEDOUT,Rain,,
PAW194608081,LYN,1,PAW,2,,7:30pm,,,,
PAW194608082,LYN,4,PAW,1,,,MAKEUP,,,
NAS194608081,LAW,3,NAS,18,7,6:30pm,,,,
NAS194608082,LAW,7,NAS,5,,,MAKEUP,,,
FRV194608081,PRV,9,FRV,4,7,7pm,,,,
FRV194608082,PRV,3,FRV,1,,9pm,,,,
PRT194608081,MAN,11,PRT,7,,3pm,,,,
PRT194608082,MAN,16,PRT,6,7,,MAKEUP,,,
PAW194608091,NAS,1,PAW,4,7,6:30pm,,,,
PAW194608092,NAS,2,PAW,1,,,MAKEUP,,,
PRV194608090,FRV,1,PRV,8,,8:30pm,,,,
LYN194608090,LAW,9,LYN,2,,8:30pm,,,,
MAN194608091,PRT,0,MAN,5,7,6:30pm,,,,
MAN194608092,PRT,9,MAN,12,,,MAKEUP,,,
PAW194608100,FRV,0,PAW,4,5,8:30pm,,,Rain,
LAW194608100,PRV,PPD,LAW,PPD,,8:30pm,RAINEDOUT,Rain,,
FRV194608100,NAS,PPD,FRV,PPD,,Afternoon,RAINEDOUT,Rain,,
MAN194608101,LYN,PPD,MAN,PPD,,Twilight,RAINEDOUT,Rain,,
MAN194608102,LYN,PPD,MAN,PPD,,,MAKEUP-RAINEDOUT,Rain,,
PRV194608110,PAW,3,PRV,6,,2:30pm,MAKEUP,,,
PAW194608110,PRV,4,PAW,2,,8:30pm,,,,
LYN194608110,LAW,1,LYN,5,,3pm,,,,
PRT194608111,NAS,9,PRT,4,,2pm,,,,
PRT194608112,NAS,5,PRT,1,7,,MAKEUP,,,
MAN194608110,FRV,1,MAN,11,,8:30pm,,,,
PRV194608120,MAN,7,PRV,5,10,8:30pm,,,,
NAS194608120,PAW,PPD,NAS,PPD,,,REPLACED_WITH_PHILLIES_AT_PAWTUCKET,,,
LAW194608120,LYN,2,LAW,10,,8:30pm,,,,
PRT194608120,FRV,8,PRT,7,7,5:45pm,,,,
PRV194608131,LYN,PPD,PRV,PPD,,7pm,RAINEDOUT,Rain,,
PRV194608132,LYN,PPD,PRV,PPD,,,MAKEUP-RAINEDOUT,Rain,,
NAS194608131,PRT,PPD,NAS,PPD,,6:30pm,RAINEDOUT,Rain,,
NAS194608132,PRT,PPD,NAS,PPD,,,MAKEUP-RAINEDOUT,Rain,,
FRV194608131,LAW,4,FRV,2,7,6:30pm,,,,
FRV194608132,LAW,PPD,FRV,PPD,,8pm,MAKEUP-RAINEDOUT,Rain: Lawrence led 1-0 in bottom of 3rd inning,,
MAN194608130,PAW,PPD,MAN,PPD,,8:30pm,RAINEDOUT,Rain,,
PRV194608140,LAW,3,PRV,4,14,8:30pm,,,,
MAN194608140,NAS,PPD,MAN,PPD,,8:30pm,RELOCATED_TO_MANCHESTER-RAINEDOUT,Rain,,
LYN194608140,PAW,10,LYN,14,,8:15pm,,,,
FRV194608141,PRT,PPD,FRV,PPD,,6:30pm,RAINEDOUT,Rain,,
FRV194608142,PRT,PPD,FRV,PPD,,8pm,MAKEUP-RAINEDOUT,Rain,,
PAW194608151,PRT,5,PAW,6,7,7pm,,,,
PAW194608152,PRT,0,PAW,9,,,MAKEUP,,,
LAW194608151,NAS,3,LAW,1,7,7pm,,,,
LAW194608152,NAS,4,LAW,1,,,,,,
LYN194608150,PRV,3,LYN,7,,8:15pm,,,,
FRV194608151,MAN,6,FRV,2,7,6:30pm,,,,
FRV194608152,MAN,14,FRV,1,,,MAKEUP,,,
PAW194608161,MAN,4,PAW,1,7,7pm,,,,
PAW194608162,MAN,0,PAW,3,7,9pm,MAKEUP,,Rain,
NAS194608161,FRV,3,NAS,9,7,6:30pm,,,,
NAS194608162,FRV,4,NAS,4,11,,MAKEUP,,Rain,
LAW194608161,PRV,0,LAW,3,7,8:30pm?,,,,
LAW194608162,PRV,0,LAW,8,,,MAKEUP,,,
LYN194608160,PRT,4,LYN,9,,8:15pm,,,,
PAW194608170,LAW,PPD,PAW,PPD,,8:30pm,RAINEDOUT,Rain,,
FRV194608171,LYN,6,FRV,4,7,6:30pm,,,,
FRV194608172,LYN,1,FRV,5,,8pm,MAKEUP,,,
MAN194608171,NAS,PPD,MAN,PPD,,Afternoon,MAKEUP-CANCELLED,,,
NAS194608170,MAN,6,NAS,7,,8:30pm,RELOCATED_TO_NASHUA,,,
PRV194608171,PRT,5,PRV,14,,7pm,,,,
PRV194608172,PRT,PPD,PRV,PPD,,,MAKEUP-RAINEDOUT,Rain,,
PRV194608180,PAW,2,PRV,0,,8:30pm,,,,
NAS194608181,FRV,1,NAS,3,7,6:30pm,,,,
NAS194608182,FRV,4,NAS,5,12,,MAKEUP,,,
LYN194608180,MAN,1,LYN,6,,,,,,
MAN194608180,LYN,1,MAN,2,10,,,,,
PRT194608181,LAW,21,PRT,8,,2pm,,,,
PRT194608182,LAW,6,PRT,4,7,,MAKEUP,,,
PAW194608190,LYN,PPD,PAW,PPD,,8:30pm,RAINEDOUT,Rain,,
NAS194608190,PRV,PPD,NAS,PPD,,8:15pm,RAINEDOUT,Rain,,
LAW194608191,PRT,PPD,LAW,PPD,,7pm,RAINEDOUT,Rain,,
LAW194608192,PRT,PPD,LAW,PPD,,,MAKEUP-RAINEDOUT,Rain,,
MAN194608190,FRV,PPD,MAN,PPD,,8:15pm,RAINEDOUT,Rain,,
PAW194608200,PRV,3,PAW,6,,8:30pm,,,,
NAS194608201,LAW,0,NAS,4,7,6:30pm,,,,
NAS194608202,LAW,3,NAS,5,,,MAKEUP,,,
LYN194608200,FRV,1,LYN,4,,8:15pm,,,,
PRT194608201,MAN,18,PRT,7,,5:15pm,,,,
PRT194608202,MAN,8,PRT,2,7,,MAKEUP,,,
PAW194608210,FRV,1,PAW,3,,8:30pm,,,,
PRV194608211,LYN,4,PRV,5,7,7pm,,,,
PRV194608212,LYN,17,PRV,9,,,MAKEUP,,,
LAW194608211,MAN,2,LAW,3,10,7pm,,,,
LAW194608212,MAN,1,LAW,0,,,,,,
PRT194608211,NAS,4,PRT,0,,5:15pm,,,,
PRT194608212,NAS,18,PRT,8,,,MAKEUP,,,
PRV194608221,NAS,4,PRV,2,7,7pm,,,,
PRV194608222,NAS,3,PRV,4,,,MAKEUP,,,
LAW194608220,PAW,2,LAW,5,,8:15pm,,,,
FRV194608220,MAN,6,FRV,9,,8pm,,,,
PRT194608221,LYN,12,PRT,2,,3pm,,,,
PRT194608222,LYN,7,PRT,4,7,,MAKEUP,,,
PAW194608230,MAN,PPD,PAW,PPD,,8:30pm,RAINEDOUT,Rain,,
NAS194608231,FRV,0,NAS,1,7,6:30pm,,,,
NAS194608232,FRV,4,NAS,4,13,,MAKEUP,,,
LYN194608231,LAW,PPD,LYN,PPD,,6:30pm,RAINEDOUT,Rain,,
LYN194608232,LAW,PPD,LYN,PPD,,,MAKEUP-RAINEDOUT,Rain,,
PRV194608231,PRT,4,PRV,0,6,7pm,,,Rain,
PRV194608232,PRT,PPD,PRV,PPD,,,MAKEUP-RAINEDOUT,Rain,,
PRV194608240,LYN,5,PRV,0,,8:30pm,MAKEUP,,,
NAS194608241,PAW,1,NAS,2,7,6:30pm,,,,
NAS194608242,PAW,6,NAS,2,,,MAKEUP,,,
MAN194608241,LAW,0,MAN,6,7,6:15pm,,,,
MAN194608242,LAW,0,MAN,11,,,MAKEUP,,,
FRV194608241,PRT,2,FRV,0,7,6:30pm,MAKEUP,,,
FRV194608242,PRT,1,FRV,4,,8pm,MAKEUP,,,
PAW194608251,LYN,1,PAW,3,7,7pm,,,,
PAW194608252,LYN,1,PAW,3,,,,,,
FRV194608250,PRV,4,FRV,1,,3pm,,,,
PRV194608250,FRV,5,PRV,3,,8:30pm,,,,
NAS194608250,LAW,1,NAS,3,,8:15pm,,,,
MAN194608250,PRT,13,MAN,12,,2:30pm,,,,Portsmouth NH
PAW194608260,NAS,2,PAW,0,,8:15pm,,,,
LAW194608261,PRT,4,LAW,7,7,7pm,,,,
LAW194608262,PRT,6,LAW,8,,,MAKEUP,,,
LYN194608260,PRV,7,LYN,14,,8:15pm,,,,
MAN194608260,FRV,1,MAN,11,,8:15pm,,,,
PRV194608270,PAW,PPD,PRV,PPD,,8:15pm,RAINEDOUT,Rain,,
NAS194608270,PRT,PPD,NAS,PPD,,8:15pm,RAINEDOUT,Rain,,
LYN194608271,MAN,PPD,LYN,PPD,,6:30pm,RAINEDOUT,Rain,,
LYN194608272,MAN,PPD,LYN,PPD,,,MAKEUP-RAINEDOUT,Rain,,
FRV194608271,LAW,PPD,FRV,PPD,,6:30pm,RAINEDOUT,Rain,,
FRV194608272,LAW,PPD,FRV,PPD,,8pm,MAKEUP-RAINEDOUT,Rain,,
PAW194608281,LAW,0,PAW,1,7,6:30pm,,,,
PAW194608282,LAW,0,PAW,4,,,MAKEUP,,,
LYN194608280,PRT,1,LYN,11,,8:15pm,,,,
FRV194608281,NAS,7,FRV,3,7,6:30pm,,,,
FRV194608282,NAS,11,FRV,3,,,MAKEUP,,,
MAN194608281,PRV,1,MAN,5,7,6:15pm,,,,
MAN194608282,PRV,4,MAN,8,,,MAKEUP,,,
NAS194608290,MAN,PPD,NAS,PPD,,8:15pm,RAINEDOUT,Rain,,
LAW194608290,LYN,PPD,LAW,PPD,,8:15pm,RAINEDOUT,Rain,,
FRV194608291,PAW,0,FRV,1,11,6:30pm,,,,
FRV194608292,PAW,4,FRV,0,,,MAKEUP,,,
PRT194608291,PRV,4,PRT,3,7,3pm,,,Rain,
PRT194608292,PRV,PPD,PRT,PPD,,,MAKEUP-RAINEDOUT,Rain,,
PAW194608300,PRV,3,PAW,13,,8:15pm,,,,
LYN194608301,LAW,1,LYN,2,,8:15pm,,,,
LYN194608302,LAW,4,LYN,7,,,MAKEUP,,,
PRT194608301,FRV,0,PRT,6,,3pm,,,,
PRT194608302,FRV,2,PRT,9,7,,MAKEUP,,,
MAN194608301,NAS,2,MAN,3,7,6:15pm,,,,
MAN194608302,NAS,0,MAN,1,7,,MAKEUP,,,
PAW194608310,PRT,1,PAW,9,,8:15pm,,,,
PRV194608310,NAS,7,PRV,6,10,8:15pm,,,,
LYN194608311,MAN,0,LYN,2,,6:15pm,,,,
LYN194608312,MAN,4,LYN,1,,,MAKEUP,,,
FRV194608311,LAW,12,FRV,0,7,6:30pm,,,,
FRV194608312,LAW,8,FRV,6,13,8pm,MAKEUP,,,
PRV194609011,PAW,4,PRV,6,7,7pm,,,,
PRV194609012,PAW,3,PRV,19,,,MAKEUP,,,
NAS194609011,FRV,2,NAS,8,7,6:30pm,,,,
NAS194609012,FRV,3,NAS,1,,,,,,
LAW194609011,PRT,0,LAW,16,,1:30pm,,,,
LAW194609012,PRT,8,LAW,3,7,,MAKEUP,,,
MAN194609011,LYN,0,MAN,2,7,6:15pm,,,,
MAN194609012,LYN,3,MAN,7,,,MAKEUP,,,
PAW194609021,PRT,0,PAW,1,7,6:30pm,,,,
PAW194609022,PRT,12,PAW,0,,,,,,
NAS194609021,LYN,10,NAS,3,7,6:30pm,,,,
NAS194609022,LYN,3,NAS,13,,,,,,
LAW194609021,FRV,5,LAW,2,7,7pm,,,,
LAW194609022,FRV,3,LAW,15,,,,,,
MAN194609021,PRV,1,MAN,3,7,2pm,,,,
MAN194609022,PRV,4,MAN,3,7,,,,,
